timestamp,voltage
0.0,-17.2118389423077
3.90625e-05,-14.2118389423077
7.8125e-05,-13.2118389423077
0.0001171875,-14.2118389423077
0.00015625,-17.2118389423077
0.0001953125,-17.2118389423077
0.000234375,-15.2118389423077
0.0002734375,-12.2118389423077
0.0003125,-2.21183894230774
0.0003515625,7.78816105769226
0.000390625,20.7881610576923
0.0004296875,29.7881610576923
0.00046875,35.7881610576923
0.0005078125,42.7881610576923
0.000546875,42.7881610576923
0.0005859375,43.7881610576923
0.000625,40.7881610576923
0.0006640625,39.7881610576923
0.000703125,39.7881610576923
0.0007421875,7.78816105769226
0.00078125,9.78816105769226
0.0008203125,9.78816105769226
0.000859375,7.78816105769226
0.0008984375,5.78816105769226
0.0009375,3.78816105769226
0.0009765625,2.78816105769226
0.001015625,0.788161057692264
0.0010546875,-0.211838942307736
0.00109375,0.788161057692264
0.0011328125,2.78816105769226
0.001171875,2.78816105769226
0.0012109375,0.788161057692264
0.00125,1.78816105769226
0.0012890625,3.78816105769226
0.001328125,4.78816105769226
0.0013671875,8.78816105769226
0.00140625,10.7881610576923
0.0014453125,11.7881610576923
0.001484375,9.78816105769226
0.0015234375,4.78816105769226
0.0015625,-0.211838942307736
0.0016015625,-5.21183894230774
0.001640625,-8.21183894230774
0.0016796875,-10.2118389423077
0.00171875,-11.2118389423077
0.0017578125,-11.2118389423077
0.001796875,-10.2118389423077
0.0018359375,-11.2118389423077
0.001875,-12.2118389423077
0.0019140625,-12.2118389423077
0.001953125,-12.2118389423077
0.0019921875,-9.21183894230774
0.00203125,-5.21183894230774
0.0020703125,-2.21183894230774
0.002109375,-1.21183894230774
0.0021484375,-1.21183894230774
0.0021875,-4.21183894230774
0.0022265625,-8.21183894230774
0.002265625,-7.21183894230774
0.0023046875,-7.21183894230774
0.00234375,-6.21183894230774
0.0023828125,-3.21183894230774
0.002421875,-2.21183894230774
0.0024609375,-3.21183894230774
0.0025,-3.21183894230774
0.0025390625,-3.21183894230774
0.002578125,-1.21183894230774
0.0026171875,1.78816105769226
0.00265625,4.78816105769226
0.0026953125,7.78816105769226
0.002734375,10.7881610576923
0.0027734375,11.7881610576923
0.0028125,11.7881610576923
0.0028515625,10.7881610576923
0.002890625,8.78816105769226
0.0029296875,8.78816105769226
0.00296875,6.78816105769226
0.0030078125,1.78816105769226
0.003046875,-2.21183894230774
0.0030859375,-5.21183894230774
0.003125,-7.21183894230774
0.0031640625,-8.21183894230774
0.003203125,-9.21183894230774
0.0032421875,-7.21183894230774
0.00328125,-1.21183894230774
0.0033203125,0.788161057692264
0.003359375,2.78816105769226
0.0033984375,4.78816105769226
0.0034375,6.78816105769226
0.0034765625,5.78816105769226
0.003515625,5.78816105769226
0.0035546875,5.78816105769226
0.00359375,7.78816105769226
0.0036328125,9.78816105769226
0.003671875,9.78816105769226
0.0037109375,9.78816105769226
0.00375,8.78816105769226
0.0037890625,6.78816105769226
0.003828125,4.78816105769226
0.0038671875,2.78816105769226
0.00390625,4.78816105769226
0.0039453125,6.78816105769226
0.003984375,6.78816105769226
0.0040234375,6.78816105769226
0.0040625,3.78816105769226
0.0041015625,0.788161057692264
0.004140625,-3.21183894230774
0.0041796875,-5.21183894230774
0.00421875,-7.21183894230774
0.0042578125,-6.21183894230774
0.004296875,-7.21183894230774
0.0043359375,-8.21183894230774
0.004375,-8.21183894230774
0.0044140625,-9.21183894230774
0.004453125,-10.2118389423077
0.0044921875,-9.21183894230774
0.00453125,-6.21183894230774
0.0045703125,-4.21183894230774
0.004609375,-7.21183894230774
0.0046484375,-13.2118389423077
0.0046875,-17.2118389423077
0.0047265625,-19.2118389423077
0.004765625,-18.2118389423077
0.0048046875,-15.2118389423077
0.00484375,-13.2118389423077
0.0048828125,-11.2118389423077
0.004921875,-8.21183894230774
0.0049609375,-2.21183894230774
0.005,3.78816105769226
0.0050390625,7.78816105769226
0.005078125,9.78816105769226
0.0051171875,6.78816105769226
0.00515625,5.78816105769226
0.0051953125,6.78816105769226
0.005234375,7.78816105769226
0.0052734375,7.78816105769226
0.0053125,9.78816105769226
0.0053515625,9.78816105769226
0.005390625,9.78816105769226
0.0054296875,6.78816105769226
0.00546875,6.78816105769226
0.0055078125,6.78816105769226
0.005546875,5.78816105769226
0.0055859375,6.78816105769226
0.005625,7.78816105769226
0.0056640625,6.78816105769226
0.005703125,6.78816105769226
0.0057421875,5.78816105769226
0.00578125,5.78816105769226
0.0058203125,5.78816105769226
0.005859375,6.78816105769226
0.0058984375,6.78816105769226
0.0059375,5.78816105769226
0.0059765625,4.78816105769226
0.006015625,4.78816105769226
0.0060546875,4.78816105769226
0.00609375,1.78816105769226
0.0061328125,-2.21183894230774
0.006171875,-3.21183894230774
0.0062109375,-2.21183894230774
0.00625,0.788161057692264
0.0062890625,1.78816105769226
0.006328125,4.78816105769226
0.0063671875,5.78816105769226
0.00640625,4.78816105769226
0.0064453125,2.78816105769226
0.006484375,1.78816105769226
0.0065234375,3.78816105769226
0.0065625,2.78816105769226
0.0066015625,1.78816105769226
0.006640625,-0.211838942307736
0.0066796875,-3.21183894230774
0.00671875,-5.21183894230774
0.0067578125,-9.21183894230774
0.006796875,-11.2118389423077
0.0068359375,-9.21183894230774
0.006875,-7.21183894230774
0.0069140625,-7.21183894230774
0.006953125,-6.21183894230774
0.0069921875,-6.21183894230774
0.00703125,-10.2118389423077
0.0070703125,-12.2118389423077
0.007109375,-12.2118389423077
